"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(FTM)","Value_OUT(FTM)","CurrentValue @ $2.521/FTM","TxnFee(FTM)","TxnFee(USD)","Historical $Price/FTM","Status","ErrCode","Method"
"0xf20b15e632b646e0f59c24f138391ec3471dd7f89f527010a89940b3e523ee10","8310850","1622417141","2021-05-30 23:25:41","0x12164b332d01cc694e752d7039ee21d56fe7705d","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.03561205","0.08977797805","0.29","","","Exclude Address",""
"0xd18bf79f2a8fc961d2b8c2b353decb1a55f84699aea9a9d624ef64a3347dd2f0","8310869","1622417154","2021-05-30 23:25:54","0x12164b332d01cc694e752d7039ee21d56fe7705d","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0356126","0.0897793646","0.29","","","Exclude Address",""
"0x75055e0eec72dc19241f6ae101b0d2ff4c983b4a06d1e69f17a8bf84660e09a9","8310886","1622417164","2021-05-30 23:26:04","0x12164b332d01cc694e752d7039ee21d56fe7705d","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0356126","0.0897793646","0.29","","","Exclude Address",""
"0x4d2e98c3c27a267b20ffc24eec2601da3eed766f028f71645efee4c6be0289b0","8310902","1622417175","2021-05-30 23:26:15","0x12164b332d01cc694e752d7039ee21d56fe7705d","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0356126","0.0897793646","0.29","","","Exclude Address",""
"0x4e6c228337a4ea6b79b0e5852b0c5c6baa29f4ad6b3477772cbeae0bd7f1b247","8310908","1622417179","2021-05-30 23:26:19","0x12164b332d01cc694e752d7039ee21d56fe7705d","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0356126","0.0897793646","0.29","","","Exclude Address",""
"0x244269138cd2b05411dfde012f543733ffcb3e01686cd91a2379a6924814ac4e","8310924","1622417190","2021-05-30 23:26:30","0x12164b332d01cc694e752d7039ee21d56fe7705d","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0356126","0.0897793646","0.29","","","Exclude Address",""
"0xdae1b01e0c53113ff7d9b61eaf7de5ab436f7f9a086a1d322221a0de1988681f","8310943","1622417202","2021-05-30 23:26:42","0x12164b332d01cc694e752d7039ee21d56fe7705d","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0356126","0.0897793646","0.29","","","Exclude Address",""
"0xd9259c5129f08f35c25736608b3e25f1cff23283edf199ac2a86ade723c6cae8","8310960","1622417213","2021-05-30 23:26:53","0x12164b332d01cc694e752d7039ee21d56fe7705d","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0356126","0.0897793646","0.29","","","Exclude Address",""
"0x7e4f89a89b4c05eef3bb25642a6e3ece29cf39373e533a2ac01533fbbe3a1e36","8310977","1622417223","2021-05-30 23:27:03","0x12164b332d01cc694e752d7039ee21d56fe7705d","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0356126","0.0897793646","0.29","","","Exclude Address",""
"0xe1f53845ed9d54a1baf7cc164186124d038e5dc29d890c89482841661af2abb9","8311014","1622417246","2021-05-30 23:27:26","0x12164b332d01cc694e752d7039ee21d56fe7705d","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0349631","0.0881419751","0.29","","","Transfer Operator",""
"0xe1723d1e820a85aa4d2ac3e0dba41d301cb8bbc7dafb43d03e8e243d9ae8c621","8316956","1622421243","2021-05-31 00:34:03","0xb9f6d1ed0eea35267a10f5baf6412575c65ef74d","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002960034","0.007462245714","0.32","","","Approve",""
"0x96e37744031b6a9717e1ec9bc1f0f16b0f5eda7a8f889a98e60ba24a80d9a5e6","8317148","1622421366","2021-05-31 00:36:06","0x5f2e1560bdfa668330aa8734f43699dd9bc7b767","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002960034","0.007462245714","0.32","","","Approve",""
"0x6c583111f7d7d57834e17bfc09af173ea7cd9e86de2734ff182a1ff75b35ad88","8317604","1622421671","2021-05-31 00:41:11","0x571c82cdcc35debcfef23faadeb043c503da074d","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002960034","0.007462245714","0.32","","","Approve",""
"0x526bf1d3a1aabb1c84191a1c6683d03ac80fba69d0c1cac4bccdc04e1e960bac","8318507","1622422270","2021-05-31 00:51:10","0x651c636fc2adbb79fb2c8fbb1cf3a6f76ff1fdd9","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002960034","0.007462245714","0.32","","","Approve",""
"0xa14fa1350e7a899e513dd154ce59ffa2b3f317958613d6c398f03a94ddaf3799","8318523","1622422281","2021-05-31 00:51:21","0xa10ffeb0e0ffcd2846d4ec1b93a71fe1e7836827","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002960034","0.007462245714","0.32","","","Approve",""
"0xb93d253fdd8ba97828e935ca1cba2be59d21b44ec9fcff6e1b81c5a4a2d03a99","8319043","1622422631","2021-05-31 00:57:11","0xe616c2dba37ff7ac8a83e9a3eb6500ee7374dfd6","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002960034","0.007462245714","0.32","","","Approve",""
"0x3371b8c03320b68d6eb3130a605b5c047e33e9a01fa8a894cf08a29b71219352","8319256","1622422774","2021-05-31 00:59:34","0x4aa5e5335de4d617de68fc125103d1ffb7ab681f","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002960034","0.007462245714","0.32","","","Approve",""
"0x1c1a87c807597f60758c31f276266bd1f89334ba08279bb3730536f4c1a97507","8339676","1622436593","2021-05-31 04:49:53","0xb1c2ab40aeeae75ce81f242fa29492972d2d98ba","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002591556","0.006533312676","0.32","","","Transfer",""
"0xc3383905accc24f13dca46fca3614718c7b860bdf319c2e35d08ef97799db1d2","8344762","1622439991","2021-05-31 05:46:31","0x950c91190e29f2ea5434fb8592de82c038284c69","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002960034","0.007462245714","0.32","","","Approve",""
"0xe5b51ee6b901f84555e25fabc81a2edb34b096ce8ee0cfab69cd48d378a95bf1","8348663","1622442614","2021-05-31 06:30:14","0x51e064e68d68ffdd6c0c625e014a1addca3a7980","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002960034","0.007462245714","0.32","","","Approve",""
"0xafc073f76bf4d6dc0b1abfa1c26884ca79e78bd459068a9455b75110ce310824","8380189","1622464323","2021-05-31 12:32:03","0x535398d7601b6bba4164a7bb325a7a27529f2ed5","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002960034","0.007462245714","0.32","","","Approve",""
"0x3385f56c636c969a66f132fe5725a1cbecd1ec815c67cd060548bf94cb158e4d","8386232","1622468432","2021-05-31 13:40:32","0x380ed7bf913f5d18659be560b2ae688c4111e700","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002960034","0.007462245714","0.32","","","Approve",""
"0x50ae5a49fe8b59886024299b82fd5d70b38cfb663d6b9c1e0b87f9a3fc308288","8387263","1622469171","2021-05-31 13:52:51","0x3ae7783b7fa466e2c9197e60c05c84d6683cbc53","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0022962688","0.0057888936448","0.32","","","Approve",""
"0x1c0aa618d9727030c149187741cdf5cc34a198e5274936ee7b58a1d221e8957f","8387265","1622469172","2021-05-31 13:52:52","0x57a99f34721418e3c4a054e0f7356a1bc712b8e9","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0022962688","0.0057888936448","0.32","","","Approve",""
"0x2e0dca3c6e537dde96f2601fd3095db8417ce3c4e620d86693043f92e8c1c3a2","8387854","1622469580","2021-05-31 13:59:40","0xdc1c0b2b7a9d9b310faac53b1897df215038fa30","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002960034","0.007462245714","0.32","","","Approve",""
"0x217cf1480129442766cf9583573b8210548360a06d17bcbe475092d49a0cb44d","8387857","1622469582","2021-05-31 13:59:42","0xb2754b61d93c0c0f00b0be4fa7d2012b6cd2b430","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.00306141","0.00771781461","0.32","","","Approve",""
"0xaa1dd6df18cff7f1fd3929802d8c2504b87cba46e92611761b9fcd18fd72498b","8395294","1622474929","2021-05-31 15:28:49","0x44e26e7c6bfc50cd04fe71376347c6dab2a3b5db","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0022962688","0.0057888936448","0.32","","","Approve",""
"0xc0492f55e57b41b2ab7441d7f9098c4e5d4f86f69d5f14202d273f4f1c3dce62","8406860","1622483067","2021-05-31 17:44:27","0x28ead95628610b4ee91408cfe1c225c71ab6e7a8","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002960034","0.007462245714","0.32","","","Approve",""
"0xb7efac13acd4614d6d0b732885310f4c07dceb861735d10907f146dab8ab04a1","8412848","1622487302","2021-05-31 18:55:02","0x92d55b5bf9c28fee577d61a34ab8ae74593d0f71","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002960034","0.007462245714","0.32","","","Approve",""
"0x6a2dcb8a0e75186d7d379358fc55017636a3118f9a2926af6c8cc79796192271","8432420","1622501097","2021-05-31 22:44:57","0xc21b07f52dd28918be5d49d03ef25db3644efd7a","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002960034","0.007462245714","0.32","","","Approve",""
"0xc0594a6dd41e6339c2d422e070b80ec6ade1f91503fddd9211e8ce8d4d093a93","8434490","1622502618","2021-05-31 23:10:18","0xac8186e1cc837a24b631d444bfa572717fa02cf0","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0022962688","0.0057888936448","0.32","","","Approve",""
"0x587e9b0de99abdc2d76ab187284c9f17992a34672301537e3801b9cf16fba5ae","8434878","1622502879","2021-05-31 23:14:39","0xc21b07f52dd28918be5d49d03ef25db3644efd7a","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002960034","0.007462245714","0.32","","","Approve",""
"0xa40df5a0d5eaac56fa232144c340f640c977708fe070d53f2ddc1b319aafcc4e","8465826","1622524101","2021-06-01 05:08:21","0x8162c739a3989d4b4213d5002f6ae7cfed5f04fe","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002960034","0.007462245714","0.31","","","Approve",""
"0xa22503473dfb84053f5d95e076492620b5357250f156650299ce6fd8980dc9dd","8469279","1622526456","2021-06-01 05:47:36","0xafcc4b3ea1d74279c4486db3a937cd6d0cb4a072","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002960034","0.007462245714","0.31","","","Approve",""
"0x0bb50ce8bc0957810ee36320d1b50fba21588ac93231c60ca0816ab260b1b22b","8478807","1622532954","2021-06-01 07:35:54","0x8162c739a3989d4b4213d5002f6ae7cfed5f04fe","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","900.283112095903512065","0","2269.61372559377","0.00411480733944836","0.0103734293027493","0.31","Error(0)","Reverted","Transfer",""
"0x49d99cc79817504bb6323256e616f7ebe802e84f5c349a03597fd6574fa0318b","8483310","1622536047","2021-06-01 08:27:27","0x7681149ac1d2f85a1efd0841ca8fb0cd7f4a52e0","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002960034","0.007462245714","0.31","","","Approve",""
"0x9bc92ed1aa9d7fa2fbbb4dd186f8ac93a03c5c8532ae89671dba055cb214b6b2","8506169","1622551659","2021-06-01 12:47:39","0x3a5967f6fd10946682e33337b47e9136558b293c","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002960034","0.007462245714","0.31","","","Approve",""
"0x8a496250b61bce55d4fc52b0a5a7f97cdde0c5d0e628a950644f33198cd05dcb","8583163","1622604674","2021-06-02 03:31:14","0x6885173b68cb8c007b29f97e8a6d29564eeb2869","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0029734887","0.0074961650127","0.35","","","Approve",""
"0x5aa127e2cd01c8d5e03128c626080a671a8b03e6424f490c96c1a8f495d49397","8584137","1622605356","2021-06-02 03:42:36","0xafd941d867f1dc4954c95e4ec809b3dc80ea3d56","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0029734887","0.0074961650127","0.35","","","Approve",""
"0xdc7eaf480688f664bf8d54a158d3114a6e2413bfee2ce795bce9745c74883230","8584250","1622605434","2021-06-02 03:43:54","0xd29ab297b697049430eadbc21f7a3d5d60253a36","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0029734887","0.0074961650127","0.35","","","Approve",""
"0xa36fbfa6a23b5f8fc6793282d80f583f0e56c4f2eb89f8040b8ee8c045cbf6ec","8585045","1622605969","2021-06-02 03:52:49","0xd29ab297b697049430eadbc21f7a3d5d60253a36","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.015252","0.038450292","0.35","","","Approve",""
"0xbfb40448711f17b9d2223b64877bba275a8143a93aabd9eafe3aa10abbaeef79","8586804","1622607186","2021-06-02 04:13:06","0x951b928f2a8ba7ce14cc418cfebfee30a57294c3","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0029734887","0.0074961650127","0.35","","","Approve",""
"0xbf90fe94962b4e42f2ff30f6d5edcd87e8048e4786ec1311d571bf83ff6ea7d0","8587168","1622607436","2021-06-02 04:17:16","0xd29ab297b697049430eadbc21f7a3d5d60253a36","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0144998","0.0365539958","0.35","","","Approve",""
"0x9a2c214710d8bd03039624671cb298c311e392893937b21b0530ac9dfa3fe1b6","8590311","1622609583","2021-06-02 04:53:03","0xb1c2ab40aeeae75ce81f242fa29492972d2d98ba","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0026033358","0.0065630095518","0.35","","","Transfer",""
"0xc65f3882ceaa63447c45c99027f953d456d03102bf40f4e678fbba3fa8dc7eb0","8594664","1622612551","2021-06-02 05:42:31","0xe699e8334d901986d9ff6bc5ae4b44ae5122f1ee","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0030912375","0.0077930097375","0.35","","","Approve",""
"0xed90b936ccf0b6e5bb6b7f017da3612f21d622a21edd307855f91ef691256941","8597893","1622614763","2021-06-02 06:19:23","0x6918d86f6532f8030cc0b02e2f385fafe98e9c28","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0029734887","0.0074961650127","0.35","","","Approve",""
"0xb92dcd47fefb9d612cd85ec15abc7457cd4cf6e257ac42230eb92d0a09447103","8600312","1622616440","2021-06-02 06:47:20","0xfa1bacc6441affca34f8b8b69bf54f4ea68a380c","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0029734887","0.0074961650127","0.35","","","Approve",""
"0xd4493effa1df2230c87d7dedc58494606db69eccabf99b17856c66a5a82f1fbb","8602725","1622618084","2021-06-02 07:14:44","0x7e818dc338c3bb680ce2f7dd82984403c835a173","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0029734887","0.0074961650127","0.35","","","Approve",""
"0x86e4214028224eed8e6fd202b41c6d01ed3902acde2d2cae31123342e1f7e0f8","8603198","1622618404","2021-06-02 07:20:04","0x62f3d3395da5ffd9a3d59b6d126d7432b6c0180e","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0029734887","0.0074961650127","0.35","","","Approve",""
"0x3da3b886f34c1656717ac79185bc731d5ff1b8e5407ff2ce5ea17b62322c5b33","8603749","1622618784","2021-06-02 07:26:24","0xe699e8334d901986d9ff6bc5ae4b44ae5122f1ee","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0030711486","0.0077423656206","0.35","","","Approve",""
"0x86a292cc7349b67ff8635c0c56be33f6ec81f728766b3f29132fac975f0ab60e","8603837","1622618850","2021-06-02 07:27:30","0xe699e8334d901986d9ff6bc5ae4b44ae5122f1ee","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.00153175","0.00386154175","0.35","","","Approve",""
"0x6269bfed8040a01ec708a9783eab32a80ebac2f0ab47b1704cc6bcfc07e8ec59","8605105","1622619739","2021-06-02 07:42:19","0x58b4580620230bf64d4efa5911d4ede1db058587","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0029734887","0.0074961650127","0.35","","","Approve",""
"0xe8241f9bca588eaf03a93b5361e700bbe7b748213e1f230a73b225b5629cd817","8606680","1622620819","2021-06-02 08:00:19","0x9a568bfeb8cb19e4bafcb57ee69498d57d9591ca","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0029734887","0.0074961650127","0.35","","","Approve",""
"0xda748e7ff882f3cc93a5a2a0b12fa1f172c5585bdd3a0130cad095b505a825d7","8610358","1622623342","2021-06-02 08:42:22","0xafd941d867f1dc4954c95e4ec809b3dc80ea3d56","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0010257936","0.0025860256656","0.35","","","Approve",""
"0x39dffe5079c5c42d395e15f1f3842f496f4f2ae9078301e5b050e9ede3f8b33c","8611734","1622624277","2021-06-02 08:57:57","0xae3a86cae35d5fdd4091ad294433da5ff49d00bb","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0029734887","0.0074961650127","0.35","","","Approve",""
"0x4d0848d0d2987b7dfcf5823f4598009cdcd1b89af5b75bc94125fad4d9cbf643","8612504","1622624824","2021-06-02 09:07:04","0xafd941d867f1dc4954c95e4ec809b3dc80ea3d56","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0029734887","0.0074961650127","0.35","","","Approve",""
"0xbbcf200da1fb9ecd4eff079943915e7f17bd39a260535dd06649689113f3b795","8619696","1622629806","2021-06-02 10:30:06","0x9601adb9f4b8a7bc91edbc3a565e9e898bebe1b4","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.003073668","0.007748717028","0.35","","","Approve",""
"0x731e510eb9a78a05f11b48669c7d4d3abf64cdc2296fa7cc1aac881ccac4f0cc","8619815","1622629885","2021-06-02 10:31:25","0x9601adb9f4b8a7bc91edbc3a565e9e898bebe1b4","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0030753255","0.0077528955855","0.35","","","Approve",""
"0xffe7f5dc872f068f96e68fd918940ddf749b91f4cc142af3a996b044b077fa3c","8624722","1622633977","2021-06-02 11:39:37","0x631f82fb2a62496d28780a821f47786b05e2278a","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0026296886802032","0.00662944516279227","0.35","","","Approve",""
"0x583164a4899b240435a65af8d4b8b41432e78a66d21ee28fd537d9825157c023","8625359","1622634533","2021-06-02 11:48:53","0xe6a9f1154c2b6038746eabad9640b2c3daad8768","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.00263254696303445","0.00663665089380985","0.35","","","Approve",""
"0x3ae404bb554186650438a14b9896fbae3378873b8b4d4f2ef2744e8ff60bc25c","8626733","1622635853","2021-06-02 12:10:53","0xe986419f9ef0e6761f63f24b499074efdfa80c43","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0027365583838306","0.00689886368563694","0.35","","","Approve",""
"0xd2efe95d584fcccec0250f9617500bb80d9e74cc8fcfb5e77cfd20f1eb709864","8627227","1622636290","2021-06-02 12:18:10","0xbcb1c9373b1214ce96ce847160e33660aa293fc8","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.00264593957004244","0.00667041365607699","0.35","","","Approve",""
"0xa6dcf680b54b7f774fc4db4a15c0370fbc094c18a255308df25ef9bb31e8a412","8627286","1622636342","2021-06-02 12:19:02","0xe29dc5881d455149a82f5a1dd42c1b3929afeb9f","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.00264593957004244","0.00667041365607699","0.35","","","Approve",""
"0x30e8482f46dfbfaeea7b2fdc871be7e48022817eb63356f22b7ef75c278f5dc1","8627466","1622636506","2021-06-02 12:21:46","0xc8cd1567acfabfcbecc76776cd92e0b95fb3a806","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.00264661908935067","0.00667212672425304","0.35","","","Approve",""
"0x2834f604c43b532555de19314b00a8606bebcb89a7a4cc883018e7d654b0e035","8627711","1622636715","2021-06-02 12:25:15","0x4415c70659db7ea97373d1439115c5fb7a288a50","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.0150608","0.0379682768","0.35","","","Approve",""
"0x81de4ad3a064ec658ac32d81ea13fb625df1a87b7f403e000c6670e6d61f2264","8627733","1622636734","2021-06-02 12:25:34","0x514b6de6739da6f5277775ee144e633dd212bcf7","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002672078446507085","0.00673630976364436","0.35","","","Approve",""
"0x3f4d262d5753668446ed32da0bdbbdb07843c04b031672e18028748a2f457444","8628051","1622637009","2021-06-02 12:30:09","0xd29ab297b697049430eadbc21f7a3d5d60253a36","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.017520855","0.044170075455","0.35","","","Approve",""
"0xf81ca2f4c1420db35ce0c11d340bea23dd585630e51e4f31156b1178e8247434","8628057","1622637014","2021-06-02 12:30:14","0x4415c70659db7ea97373d1439115c5fb7a288a50","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.01592805","0.04015461405","0.35","","","Approve",""
"0x2f1636f9598971d3336dbf879400cf20961dde9fbe9a793c108423aabfa54904","8628065","1622637020","2021-06-02 12:30:20","0xd29ab297b697049430eadbc21f7a3d5d60253a36","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.01677896","0.04229975816","0.35","","","Approve",""
"0x43a1a78d12103bedee747e1b53e1d06f9eaf66e80ac669312e5fe24ed76efa26","8628077","1622637028","2021-06-02 12:30:28","0xa5a90914c28faf2cb1c0481b1d601bdfae005421","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002672078446507085","0.00673630976364436","0.35","","","Approve",""
"0xa4387e3ca0dcfa1f57356c008a801ef0f9b2ac0b8d03a90c4d5750bd02dde576","8628081","1622637031","2021-06-02 12:30:31","0xd29ab297b697049430eadbc21f7a3d5d60253a36","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.01677896","0.04229975816","0.35","","","Approve",""
"0xc4f77743a89c046df6d8a78f740c9db6624c28ffef87343e91fd36859de208a6","8628086","1622637034","2021-06-02 12:30:34","0x4415c70659db7ea97373d1439115c5fb7a288a50","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.01525305","0.03845293905","0.35","","","Approve",""
"0xe3af1b6c9e23347944ec5072e2cfd215ec08ea6560a8d6b9be7d5d5865034aa3","8628097","1622637049","2021-06-02 12:30:49","0x803f26a1cea97162e2a4464fbf03a881db332c87","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002672078446507085","0.00673630976364436","0.35","","","Approve",""
"0x16f2dacbea2c24a8624fd4505905392cfec7b24d7bbd3b1a1d2af279ad0eda69","8628098","1622637050","2021-06-02 12:30:50","0xd29ab297b697049430eadbc21f7a3d5d60253a36","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.01677896","0.04229975816","0.35","","","Approve",""
"0x1d04b3378ef2032c207a860af8c65eed98d3b3610453e0ece9ebd30c62e4537a","8628099","1622637051","2021-06-02 12:30:51","0xf4346a108126514b2de6f9517a63246cc43d84a5","0x6c021ae822bea943b2e66552bde1d2696a53fbb7","","0","0","0","0.002672078446507085","0.00673630976364436","0.35","","","Approve",""
