"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(FTM)","Value_OUT(FTM)","CurrentValue @ $2.545/FTM","TxnFee(FTM)","TxnFee(USD)","Historical $Price/FTM","Status","ErrCode","Method"
"0x3a18e0365245a5ccbc47497f55f11c3685e3feb64f45e5f0592596313f2d943f","8317908","1622421870","2021-05-31 00:44:30","0xdbdda15663cdfe1438a19d0126674420f7047b32","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.004256538","0.01083288921","0.32","","","Deposit",""
"0xa13389ed8439be06e6919d5201927e18dfe502511676e1237dd576e5b851e3b5","8318021","1622421943","2021-05-31 00:45:43","0x95c8e1ca28779259f0fa7264ee3ec765f372f847","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.005245746","0.01335042357","0.32","","","Deposit",""
"0x3956a72a45d4947e2d120ad0c1fabd8e58d3a1d68a40a3850e278710c7462800","8318136","1622422028","2021-05-31 00:47:08","0xa92959c03f3e60d9314c228204e07936dd22cf17","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.005246538","0.01335243921","0.32","","","Deposit",""
"0x984af60fd9e105ac5dc52d2d0140675799b45a4f376aa0d99f40dff5c3033457","8318241","1622422096","2021-05-31 00:48:16","0x8b2ee4a0c08b5551aa959c15c12d86cb86a5eae9","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.004287558","0.01091183511","0.32","","","Deposit",""
"0xfb1c2db9ef54dc47d1606efbeca0d1e0843a9d738dcfb3801b780eb75e8a30c1","8318412","1622422208","2021-05-31 00:50:08","0x01dd5d5d0b0bb5bf8dbf7e6d6d8a711578534a58","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.004255746","0.01083087357","0.32","","","Deposit",""
"0x0ff59692a2de5cad10e1ed54eb3000a39b2868085a6f3d8e40348c3e7b176c67","8318532","1622422287","2021-05-31 00:51:27","0xdbdda15663cdfe1438a19d0126674420f7047b32","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.004763748","0.01212373866","0.32","","","Withdraw",""
"0x917b601149387f5065d881d445dcadf5b80a5f0e61bf394ee0e2af447bd275a1","8318534","1622422288","2021-05-31 00:51:28","0x93b8adb29d02b07bdc1a07743d2df5c00c7ce739","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.003771504","0.00959847768","0.32","","","Withdraw",""
"0xed8f490c9b2da50b81a61ed0ba4026ff944d5e1517ace6384419c8de7ebaa9c6","8318657","1622422377","2021-05-31 00:52:57","0x0496cbad3b943cc246aa793ab069bfc5516961ef","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.005276766","0.01342936947","0.32","","","Deposit",""
"0xd9c7dc9dfc71203838f17fc4d3fd93ef1fce86711d6eb52e659e4bb1c2bacc28","8318683","1622422395","2021-05-31 00:53:15","0x329b0f4597b15cd81d6f62dcf2ad6b3fe1d74d87","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.004287558","0.01091183511","0.32","","","Deposit",""
"0x9ca570c64c605a5abc0a0d431d3a0726766836dcf2b271482a3e1abb698026c9","8318724","1622422421","2021-05-31 00:53:41","0x01dd5d5d0b0bb5bf8dbf7e6d6d8a711578534a58","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.003769986","0.00959461437","0.32","","","Withdraw",""
"0x7fdc013b65787fd585e0e3ce56e31de4e3ca64a1c3dc307bd26670a079f30794","8318833","1622422494","2021-05-31 00:54:54","0x651c636fc2adbb79fb2c8fbb1cf3a6f76ff1fdd9","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.012102816","0.03080166672","0.32","","","Deposit",""
"0xaa240ea12d7720543afa0d74f7619ccaa851a31fcfda43fd283bb2cf4f1309e4","8318943","1622422567","2021-05-31 00:56:07","0x329b0f4597b15cd81d6f62dcf2ad6b3fe1d74d87","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.00524733","0.01335445485","0.32","","","Deposit",""
"0x4023d2bf9e5b1686ba522476a20ee9d569085b6d97b5ce6f0c85efef5e10f726","8319045","1622422632","2021-05-31 00:57:12","0x5583bbda575f142993c10a335daf29dc7510e8f2","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.00428835","0.01091385075","0.32","","","Deposit",""
"0x5d8448dcabe6615aeeabb00de0d582531734ea4362d54932bd9321c26dc580b3","8319352","1622422841","2021-05-31 01:00:41","0x010e0d20b256620b6ab77729c8152112e0b78561","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.012102816","0.03080166672","0.32","","","Deposit",""
"0x227a3038ef6c91bc9645ce16031da3c60aaf19d69934f4c35a0556e803ebd917","8319369","1622422852","2021-05-31 01:00:52","0x010e0d20b256620b6ab77729c8152112e0b78561","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.00428835","0.01091385075","0.32","","","Deposit",""
"0x5f11674e6774155e4ed9f6c3f7422149e1b8befcc980ab90cfcefd1ac6e7bf69","8319381","1622422859","2021-05-31 01:00:59","0x830b5ecde84a24f52e52e29bc2af77ccf3fb7a8e","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.004254954","0.01082885793","0.32","","","Deposit",""
"0x4b32bac1adb68d3db7f38f49aab7f4c3f9c4da79054d36f0022ef95d83b29e89","8319411","1622422878","2021-05-31 01:01:18","0x01a19fdaf19740e37b6db81d9265a81756d05dc2","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.004255746","0.01083087357","0.32","","","Deposit",""
"0x773f0bea32b35caba6837693bd36362524c10c01b6e32d355b4ece4f7d4714c2","8319497","1622422932","2021-05-31 01:02:12","0x778145b20b23d1943b1ce8bd267ccb0f9b290292","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.009845616","0.02505709272","0.32","","","Deposit",""
"0x43d722b065d41322d61bb54f697c9179bfc3b5e6dd668be15ffdc1e8d632400c","8319536","1622422958","2021-05-31 01:02:38","0x780c6721948e8566422d42c360da7bce56ec0e3a","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.005246538","0.01335243921","0.32","","","Deposit",""
"0xf2279dbf825b5aba5a2ee8097c946a073ce91265475ffaf4e3ae28aac4642952","8319879","1622423198","2021-05-31 01:06:38","0x5583bbda575f142993c10a335daf29dc7510e8f2","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.003772296","0.00960049332","0.32","","","Withdraw",""
"0x0cfab59990e1d4d13ef32e32767ccc64a1978e31bef380c725dcc75abc11ad5f","8319986","1622423269","2021-05-31 01:07:49","0x922d92e77293e7d65300fa9478114c73ea6ad6e4","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.004438038","0.01129480671","0.32","","","Deposit",""
"0xe4fb0ac359cf8233da5095feafa7cb14958b34aedeabb49141eae5c0ace460a7","8320131","1622423363","2021-05-31 01:09:23","0x0e9f75ac1ff509c3e6d9da6e55ced123fbf95532","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.004287558","0.01091183511","0.32","","","Deposit",""
"0xfee3e933334890953c6dd232cb9fe9be42eda537031bc43d78e2266f7d7f0efd","8320177","1622423393","2021-05-31 01:09:53","0xa10ffeb0e0ffcd2846d4ec1b93a71fe1e7836827","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.004255746","0.01083087357","0.32","","","Deposit",""
"0x59f1efab7ce4372198f3e57fcdf337042ef73022e509364bdc5da022d9238197","8320345","1622423500","2021-05-31 01:11:40","0x78885686feec340ab544428f161e7d621f520e29","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.004287558","0.01091183511","0.32","","","Deposit",""
"0x1f3b46c23cd6b27abf20aa54da007269b087ef9cc1934b47aad8b97993bc3251","8320399","1622423544","2021-05-31 01:12:24","0x78885686feec340ab544428f161e7d621f520e29","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.004255746","0.01083087357","0.32","","","Deposit",""
"0x77bce21403e42734afd1a683b29419b45719a466807cf041d9d8d915fe094d54","8320645","1622423709","2021-05-31 01:15:09","0x329b0f4597b15cd81d6f62dcf2ad6b3fe1d74d87","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.003479058","0.00885420261","0.32","","","Deposit",""
"0x41f599b5c5b09306e332505fbc4d60a10829608340257230b8e9262a02e4d132","8320732","1622423767","2021-05-31 01:16:07","0x8c49dbeccf14e7aa3b97fa875ea28ef456310bbe","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.004255746","0.01083087357","0.32","","","Deposit",""
"0xeafece7fcc1fef8d4e70b73b4a30f44a06ec9a2e5d2b53379b7fc77db3e2fc9c","8320893","1622423897","2021-05-31 01:18:17","0x95c8e1ca28779259f0fa7264ee3ec765f372f847","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.003772956","0.00960217302","0.32","","","Withdraw",""
"0xa6659cb302442392b1c7a197cbfdaa591e072e19fe9e8a70280ca3121d318a8d","8321012","1622423978","2021-05-31 01:19:38","0x329b0f4597b15cd81d6f62dcf2ad6b3fe1d74d87","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.003773748","0.00960418866","0.32","","","Withdraw",""
"0x98d9965d6c9e73ec8345b8d9af92d6eac9b34a9b77b0ae998e823e5dd8c74e54","8321117","1622424048","2021-05-31 01:20:48","0x5fe9c1dc216eb6f92e2a6f6c8f8138013ebc5755","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.004254954","0.01082885793","0.32","","","Deposit",""
"0x1bf1ca56269305669e39cf894f2bf904b6b9a4d6c343d1589312c727fb871945","8321259","1622424139","2021-05-31 01:22:19","0x5fe9c1dc216eb6f92e2a6f6c8f8138013ebc5755","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.004286766","0.01090981947","0.32","","","Deposit",""
"0xf5dd8e5f637fbe44ae654a0034de14a1c95b0224df448c96b0472a078240f5f0","8321332","1622424189","2021-05-31 01:23:09","0x329b0f4597b15cd81d6f62dcf2ad6b3fe1d74d87","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.004764474","0.01212558633","0.32","","","Withdraw",""
"0x422e13b83da4eb0dac2efd8bb7e9a82ed33b0f10c56e14c9bba1c9a3f94a1f45","8321469","1622424289","2021-05-31 01:24:49","0x514706b28fedea7dfd33985e4c5e2fa916b08527","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.005246538","0.01335243921","0.32","","","Deposit",""
"0x17b47ccb7609168ea4d264d26aad51ba3b2377d9b42dcb50b095956215133f04","8321874","1622424558","2021-05-31 01:29:18","0x329b0f4597b15cd81d6f62dcf2ad6b3fe1d74d87","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.002781504","0.00707892768","0.32","","","Withdraw",""
"0xcb269ef79a9ef7ab6a80b60e37829a4dbe0fdf2aa19090bdf0d5b28408ebc0da","8321946","1622424605","2021-05-31 01:30:05","0x329b0f4597b15cd81d6f62dcf2ad6b3fe1d74d87","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.002780778","0.00707708001","0.32","","","Withdraw",""
"0x086c3ce1f6fa7f439a22490e5ee588974854d70ac2d410e7a1d164eab6796583","8322426","1622424964","2021-05-31 01:36:04","0x9b890d12688f9ee83a15b325f764246f18daaeef","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.004256538","0.01083288921","0.32","","","Deposit",""
"0xd460197ff17a8fb0cc1040e710d60df52e928e9c15431ef2c9596c2a698a3ba1","8322452","1622424989","2021-05-31 01:36:29","0x95c8e1ca28779259f0fa7264ee3ec765f372f847","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.003447246","0.00877324107","0.32","","","Deposit",""
"0x5215ca042e5f2ce1778a40022a0bf27c4e14bc727defefcb168368cb5bd2702f","8323322","1622425572","2021-05-31 01:46:12","0xa8e95d233730c2fc4c526b961a5f87124d5f77a9","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.004255746","0.01083087357","0.32","","","Deposit",""
"0x36f94c77a3d1e89adc5b3f0b5ef800b269bae299f84add371e1a80e054ffafed","8323337","1622425582","2021-05-31 01:46:22","0x0a551277e906d395e466993f7e9ddf25a9f71cd9","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.012103608","0.03080368236","0.32","","","Deposit",""
"0xdd8268443773a7d7620c4476371e12b688c471d8f58c80deb094acf545ff8b04","8324333","1622426247","2021-05-31 01:57:27","0xcd7cdad3f2b27fa7bb4ea71eb6f5039d2fadff58","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.00527835","0.01343340075","0.32","","","Deposit",""
"0x6564e611974c947f98051833d38fec45140bda37e85bd1899dea7bb4c8d9aaa1","8324527","1622426370","2021-05-31 01:59:30","0x97838ef6e7df941078331df652c3546c38756bc6","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.005244954","0.01334840793","0.32","","","Deposit",""
"0x6725cbf25d7e4eb6eb5452ad43c106121164d6a33ded023a6f4d7904439db16d","8324637","1622426450","2021-05-31 02:00:50","0xf1cd4f9f3cff292d9327ea6fb4831d133a715711","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.00324815","0.00826654175","0.32","","","Deposit",""
"0xfc9131e4feb4f562e0642dc05ea00a4e4a7150a9c092e12ec01895a9936902e4","8324720","1622426502","2021-05-31 02:01:42","0x874f6aa79690334db17c041eeb472a766eb2f6a4","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.00322405","0.00820520725","0.32","","","Deposit",""
"0xb107663684704684b59bb4ad6b30628495756adad1f0c5560ea8300a82e74b25","8324754","1622426524","2021-05-31 02:02:04","0xcd7cdad3f2b27fa7bb4ea71eb6f5039d2fadff58","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.002782296","0.00708094332","0.32","","","Withdraw",""
"0x794e39c5b2c08d83074f807d1b904ef2d2cf0b808bea4ccf5de0befb28354435","8324762","1622426530","2021-05-31 02:02:10","0xcd7cdad3f2b27fa7bb4ea71eb6f5039d2fadff58","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.001779096","0.00452779932","0.32","Error(0)","Reverted","Withdraw",""
"0xdaa9931d927df5ef4c65bc6579dae1be1087290be53b6177782be0358c04dc60","8324931","1622426642","2021-05-31 02:04:02","0xa8e95d233730c2fc4c526b961a5f87124d5f77a9","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.003769986","0.00959461437","0.32","","","Withdraw",""
"0x0389d2ce9d4bfc8ddd1c233b01f78a55cec432c78d1547d06d0831df9d15c0b0","8325314","1622426900","2021-05-31 02:08:20","0xdbdda15663cdfe1438a19d0126674420f7047b32","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.009640422","0.02453487399","0.32","","","Withdraw",""
"0x0baf7efaa742c6b8acd0713b4c0df2e4ecaae9c6f22de7a54d3d3dfbc28817f9","8325344","1622426920","2021-05-31 02:08:40","0xdbdda15663cdfe1438a19d0126674420f7047b32","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.003769986","0.00959461437","0.32","","","Withdraw",""
"0x411776ee26954de35c345e5df4c5e75b2cb381ce7a06cd93640ec4008bc34dac","8325446","1622426989","2021-05-31 02:09:49","0xf796d9658653b9e4ca1d888a7e806c7030f9d0e2","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.0091682","0.023333069","0.32","","","Deposit",""
"0x4ac930ef318a239bd0e613ff86389db340e92a2f05291231f51d3fd77bede781","8325548","1622427057","2021-05-31 02:10:57","0xf796d9658653b9e4ca1d888a7e806c7030f9d0e2","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.00730275","0.01858549875","0.32","","","Withdraw",""
"0xc1ba6219c4879db9e59e3d51d507b19a1059bca72458e4038414f6fe6e6bffae","8325605","1622427094","2021-05-31 02:11:34","0xf796d9658653b9e4ca1d888a7e806c7030f9d0e2","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.0091688","0.023334596","0.32","","","Deposit",""
"0xe5ce5ca0aca25ef5320394a08c17b81f536c9411ff6cba38baf9e8797c2a10b2","8325838","1622427253","2021-05-31 02:14:13","0x245c2a4a71cc20e4cf48ee0c553759c2d5de9599","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.004255746","0.01083087357","0.32","","","Deposit",""
"0x8d3d129654d7ff60e509c56510e3e09d1f859f7d8e6726822d5c2363adc28abd","8326386","1622427631","2021-05-31 02:20:31","0xb4c128020554a1041cee92e3bf9a16b4073626fd","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.005245746","0.01335042357","0.32","","","Deposit",""
"0xd9d81109b52c6587ec844c9666b4b55e319c76f6ae056b5fe9f73d2c61a0336c","8326440","1622427667","2021-05-31 02:21:07","0x4366f380292abcf2a62457dbf8bd19924c3731fe","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.00428835","0.01091385075","0.32","","","Deposit",""
"0x65eb6077406da6ce2d64eeab4ea6a5d5bdf6865ab4a35de803d74e0c9579a5f0","8326660","1622427813","2021-05-31 02:23:33","0xf1cd4f9f3cff292d9327ea6fb4831d133a715711","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.0028572","0.007271574","0.32","","","Withdraw",""
"0xfeac1e0469a5552ca544822b20f8adc8bc5bc26ee5b7e242069d49fad1a93731","8326973","1622428024","2021-05-31 02:27:04","0x4366f380292abcf2a62457dbf8bd19924c3731fe","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.003772296","0.00960049332","0.32","","","Withdraw",""
"0xc9865b9a118cd5214899f7c185131f361cd0e142a85d5fdfba4a4cd5de1bef36","8327534","1622428419","2021-05-31 02:33:39","0x4366f380292abcf2a62457dbf8bd19924c3731fe","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.009845616","0.02505709272","0.32","","","Deposit",""
"0x1e65806be265eda2aff8d237603bfb2c1ba2dc65f7b9a2a32b18880383852e0f","8327541","1622428423","2021-05-31 02:33:43","0x937545811348ac77b8fac0465418dbdb684334d6","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.004286766","0.01090981947","0.32","","","Deposit",""
"0x4a2e7e6f1202c7ac2e608aec776082423e94cf4175fdf5ee1aeb2b08230c19b4","8327901","1622428674","2021-05-31 02:37:54","0x9f5a4868ccb63d25a3706758e64ab5a6f2adb899","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.00524733","0.01335445485","0.32","","","Deposit",""
"0x0bc5cc12048c03cae7e152f3b82680de06c68190cae171dad90831d227faf42f","8328053","1622428773","2021-05-31 02:39:33","0x4366f380292abcf2a62457dbf8bd19924c3731fe","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.010630422","0.02705442399","0.32","","","Withdraw",""
"0x063b7d05d253ef196567095ff8bf42fef194237a4fc357f76e85b33a8cf1fc7a","8328765","1622429256","2021-05-31 02:47:36","0xae1fa6dcb9fc88718ec6c10f334305e2182e9466","0x9a896d3c54d7e45b558bd5fff26bf1e8c031f93b","","0","0","0","0.012103608","0.03080368236","0.32","","","Deposit",""
